Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
16-4489,WALKLEY RD btwn COLLISTON CRES & CEDARWOOD DR,371077.54992,5026383.29824,-75.65380258020,45.37425716900,2016-05-07,12:05:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
16-4490,VIEWMOUNT DR @ MERIVALE RD,365193.47238,5022949.39428,-75.72933984140,45.34389128090,2016-05-06,10:40:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
16-4491,GARDENWAY DR btwn SATURN CRES & SATURN CRES,385206.96416,5037159.81000,-75.47167331220,45.46973583290,2016-05-06,7:25:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
16-4492,O'CONNOR ST @ WELLINGTON ST,367413.18838,5031722.96420,-75.69990472010,45.42263898290,2016-05-06,11:03:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
16-4493,NAVAN RD btwn DIAMOND WAY & TENTH LINE RD,385558.46166,5031877.47692,-75.46804572910,45.42216982350,2016-05-07,7:51:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
16-4494,WOODROFFE AVE btwn CARLING AVE & FOX CRES,361770.11906,5025719.73887,-75.77270115470,45.36910504940,2016-05-07,8:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
16-4495,INNES RD btwn PRESTWICK DR & TENTH LINE RD,383822.09738,5036106.07765,-75.48955101380,45.46041337120,2016-05-07,9:42:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
16-4496,BANK ST @ SNAKE ISLAND RD/VICTORIA ST,383696.56282,5010121.18152,-75.49530026370,45.22663388050,2016-05-07,11:28:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4497,DALHOUSIE ST @ RIDEAU ST,368206.03570,5032227.35673,-75.68970949910,45.42710591920,2016-05-07,11:42:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
16-4498,UPPER DWYER HILL RD @ MCARTON RD,340118.61110,5007541.88734,-76.05039417500,45.20695740420,2016-05-07,11:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
16-4499,ST. JOSEPH BLVD @ TENTH LINE RD,382891.72228,5038665.76394,-75.50103900450,45.48354776140,2016-05-07,11:56:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4500,BAYSHORE DR btwn WOODRIDGE CRES N & BAYSHORE CS,359090.19881,5023847.77172,-75.80711693390,45.35247381580,2016-05-07,12:54:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-4501,ELGIN ST @ QUEEN ST,367804.92722,5031780.92631,-75.69489201430,45.42312533470,2016-05-07,2:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
16-4502,BRONSON AVE btwn GLADSTONE AVE & MCLEOD ST,367139.31968,5030067.18198,-75.70361342600,45.40776521290,2016-05-07,2:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
16-4503,HWY 417 PALLADI IC142R36 @ PALLADIUM DR,348774.19115,5017374.90853,-75.93934354840,45.29495195570,2016-05-07,2:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-4504,BASELINE RD @ CLYDE AVE,364358.92802,5024890.51290,-75.73975440250,45.36142857780,2016-05-07,2:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-4505,INDUSTRIAL AVE btwn RIVERSIDE DR & SANDFORD FLEMING AVE,370874.85655,5030559.30318,-75.65583093670,45.41185044480,2016-05-07,3:37:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
16-4506,WOODRIDGE CRES btwn BAYSHORE PS & TRANSITWAY LINK,358690.93292,5023179.46865,-75.81228505610,45.34649120650,2016-05-07,4:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
16-4507,BANK ST btwn OSSINGTON AVE & CAMERON AVE,368902.62751,5028307.07085,-75.68131815710,45.39176903550,2016-05-07,4:52:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
16-4508,TERRY FOX DR @ WESTPHALIAN AVE,353455.22610,5015759.78900,-75.87982363390,45.28011017200,2016-05-07,8:28:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
16-4509,MATTAMY PL btwn TO BE DETERMINED & AVENSHIRE GT (1),362875.76651,5022583.39833,-75.75895571250,45.34079379110,2016-05-07,8:48:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4510,FALLOWFIELD RD @ GREENBANK RD,363079.54830,5016732.68078,-75.75704392850,45.28813231020,2016-05-07,10:13:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-4511,HARBOUR VIEW ST btwn HUNTCLIFF PL & ASHMORE DR,366879.24945,5014723.29258,-75.70886060140,45.26972663720,2016-05-07,11:00:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4512,CARLING AVE @ KIRKWOOD AVE S,364351.92522,5027337.54910,-75.73954874780,45.38344722110,2016-05-07,8:05:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
16-4513,ST. LAURENT BLVD btwn MCARTHUR AVE & DONALD ST,372083.94728,5032495.24115,-75.64012100620,45.42915393390,2016-05-08,8:56:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
16-4514,EASTWOOD PL @ MCARTHUR AVE,371052.49258,5032783.02424,-75.65326266770,45.43184174660,2016-05-08,9:16:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,99 - Other,0
16-4515,RICHMOND RD @ WEST HUNT CLUB RD,357145.87177,5018151.33997,-75.83253210600,45.30136460500,2016-05-07,5:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4516,HOBIN ST btwn WENDELL AVE & KYLE AVE,349073.80482,5014029.93722,-75.93582214210,45.26483393130,2016-05-08,9:49:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4517,INGERSOLL CRES btwn INGERSOLL CRES & INGERSOLL CRES,349200.32100,5019463.70300,-75.93372369940,45.31372076700,2016-05-08,10:12:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
16-4518,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR,363419.64144,5021826.62789,-75.75210613270,45.33393919380,2016-05-08,11:58:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,04 - Sideswipe,0
16-4519,ROBERTSON RD btwn FITZGERALD RD & MOODIE DR,356954.15590,5020388.44372,-75.83474106600,45.32150860540,2016-05-08,3:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
16-4520,SOMERSET ST    W btwn BREEZEHILL AVE N & PRESTON ST,366282.21946,5030116.52002,-75.71455571040,45.40828495750,2016-05-08,1:37:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
16-4521,CHAPMAN MILLS DR btwn LEAMINGTON WAY & TEMAGAMI DR,365265.74042,5014800.25963,-75.72941193470,45.27055976160,2016-05-08,2:35:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
16-4522,SHEFFORD RD btwn CANOTEK RD & MONTREAL RD,376066.80695,5035001.46307,-75.58886403780,45.45130889520,2016-05-08,2:54:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
16-4523,SOMERSET ST    W btwn METCALFE ST & ELGIN ST,368157.71875,5031194.73875,-75.69045970270,45.41781915490,2016-05-07,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4524,JEANNE D'ARC BLVD @ ORLEANS BLVD N,380028.34972,5038106.03098,-75.53774813350,45.47882617550,2016-05-08,4:27:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4525,BANK ST @ PARKWAY RD,378746.99052,5014207.89094,-75.55771346150,45.26394157790,2016-05-08,5:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4526,DWYER HILL RD @ ROGER STEVENS DR,354336.31728,4989351.27180,-75.87121303700,45.04241355080,2016-05-08,5:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-4527,CONSTANCE BAY RD @ DUNROBIN RD,336736.47038,5037257.14490,-76.09152946210,45.47451030200,2016-05-08,6:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-4528,VIEWMOUNT DR btwn GRANT CARMAN DR & OVERLAKE DR,365533.75308,5023086.21850,-75.72498123620,45.34509302610,2016-05-08,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-4529,OGILVIE RD btwn CYRVILLE RD & MURDOCK GT,372608.13023,5032096.93885,-75.63347763100,45.42551957740,2016-05-08,8:47:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
16-4530,BRONSON AVE @ FIFTH AVE/MADAWASKA DR,367613.25346,5028937.86484,-75.69770334710,45.39756157740,2016-05-08,8:52:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4531,RIVERSIDE DR @ WALKLEY RD,368418.49918,5024853.52930,-75.68794544590,45.36073916500,2016-05-08,9:12:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,04 - Sideswipe,0
16-4532,RANGE RD @ SOMERSET ST,369609.45937,5032072.70190,-75.67179681400,45.42558576560,2016-05-08,9:18:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-4533,FAIRHAVEN WAY btwn GREENHILL WAY & BLACKTHORNE AVE (1),372542.76608,5034574.78218,-75.63397184070,45.44782032090,2016-05-08,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4534,CATHERINE ST btwn BRONSON AVE & HWY417 IC121A RAMP61,367288.66356,5029814.09459,-75.70173781600,45.40547468890,2016-05-08,11:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-4535,CHAMPLAIN ST btwn JEANNE D'ARC BLVD N & OR174 IC102 RAMP61,381515.34034,5038385.91101,-75.51868698260,45.48118249720,2016-05-08,11:43:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-4536,CUMBERLAND ST btwn MURRAY ST & CLARENCE ST,368180.63479,5032661.77952,-75.68997816370,45.43101700420,2016-05-09,12:04:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
16-4537,CUMBERLAND ST @ MURRAY ST,368171.52506,5032679.99898,-75.69009223170,45.43118176230,2016-05-09,2:05:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4538,GLADSTONE AVE btwn BOOTH ST & LEBRETON ST N,366773.49230,5029858.41031,-75.70831267340,45.40591923070,2016-05-09,5:47:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
16-4539,GRENON AVE @ RICHMOND RD,359806.44603,5024033.28563,-75.79795581700,45.35408725160,2016-05-09,7:46:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4540,CRESTVIEW RD btwn EASTLANE RD & FAIRBANKS AVE,370794.79535,5028831.88478,-75.65708486970,45.39631536030,2016-05-09,8:03:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-4541,JEANNE D'ARC BLVD  S btwn YOUVILLE DR & ST. JOSEPH BLVD,379833.72561,5036513.98240,-75.54048034540,45.46452311360,2016-05-09,8:18:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
16-4542,WOODROFFE AVE btwn KNOXDALE RD/MEDHURST DR & NORICE ST,363240.30198,5022284.68321,-75.75433993200,45.33807570270,2016-05-09,8:25:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
16-4543,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD,352840.06869,5020475.74471,-75.88720721210,45.32258775160,2016-05-09,8:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4544,STRANDHERD DR @ CEDARVIEW RD/TARTAN DR,362292.28288,5013546.76063,-75.76744819490,45.25953006330,2016-05-08,8:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
16-4545,GREY NUNS DR @ ST. JOSEPH BLVD,380156.90728,5036666.58980,-75.53632473890,45.46586136640,2016-05-09,9:18:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4546,ABBOTT ST @ STITTSVILLE MAIN ST,350249.04354,5013331.18728,-75.92091084370,45.25847137790,2016-05-09,9:32:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4547,GILMOUR ST btwn HARTINGTON PL & MACDONALD ST,368536.34633,5031225.76270,-75.68561834450,45.41806390880,2016-05-09,10:26:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4548,MERIVALE RD btwn EMERALD PLAZA SC & MEADOWLANDS DR,364764.84290,5023939.75005,-75.73468886020,45.35283914690,2016-05-09,12:38:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-4549,HAWTHORNE RD @ HUNT CLUB RD,375508.42330,5026406.75367,-75.59723496530,45.37403512040,2016-05-09,1:43:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4550,CEDARVIEW RD @ WEST HUNT CLUB RD,359719.80100,5019554.47770,-75.79955857540,45.31379362290,2016-05-09,12:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
16-4551,APPLEDALE DR btwn GATESBURY ST & CONLAN WAY,365338.95671,5015468.55841,-75.72839744840,45.27656679930,2016-05-09,3:31:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
16-4552,RIVER RD btwn RYEBURN DR & LEITRIM RD,368036.69822,5016965.21297,-75.69382586430,45.28979607210,2016-05-09,3:31:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
16-4553,BRAEMAR ST @ HEMLOCK RD,370891.07409,5034757.71898,-75.65506026870,45.44962443360,2016-05-09,3:38:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4554,BRONSON AVE btwn COOPER ST & SOMERSET ST W,366959.49298,5030492.19720,-75.70585690340,45.41160537090,2016-05-09,3:46:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
16-4555,LANGHOLM CRES btwn ST. REMY DR & ST. REMY DR,361926.89221,5015960.02799,-75.77182590410,45.28127457910,2016-05-08,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4556,PIPER CRES btwn BEACON WAY & BEACON WAY,349135.64259,5022876.30629,-75.93424293130,45.34443236710,2016-05-09,3:48:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4557,COBOURG ST @ ST. PATRICK ST,368802.07128,5033232.69860,-75.68196262990,45.43609732310,2016-05-09,4:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4558,CENTREPOINTE DR @ WYCLIFFE ST,362310.90317,5022245.18080,-75.76620205930,45.33779706070,2016-05-09,5:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-4559,MONTREAL RD @ GRANVILLE ST/LAFONTAINE AVE,370826.45277,5033475.81192,-75.65605833120,45.43809652340,2016-05-09,5:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-4560,MONTEBELLO LANE btwn MORTON DR & MORTON DR,353031.17917,5016594.43116,-75.88514724410,45.28764971810,2016-05-09,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4561,ALBION RD @ BANK ST,371947.40206,5024129.04996,-75.64300431820,45.35389143850,2016-05-09,9:35:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4562,OGILVIE RD @ ELMRIDGE DR/JASMINE CRES N,375419.50803,5034059.22176,-75.59727386970,45.44289688190,2016-05-02,9:30:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
16-4563,PRESTONE DR @ MOUNTAINSIDE CRES S/TURNER CRES,382933.42406,5038128.83339,-75.50059105090,45.47871228120,2016-05-09,10:51:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-4564,RAMSAYVILLE RD btwn RIDGE RD & RUSSELL RD,377042.49830,5027924.06466,-75.57742927330,45.38753058440,2016-05-10,1:35:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
16-4565,EARL ARMSTRONG RD @ SPRATT RD,368396.03494,5015010.97966,-75.68949572740,45.27217969140,2016-05-10,7:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
16-4566,VIEWMOUNT DR @ MERIVALE RD,365193.47238,5022949.39428,-75.72933984140,45.34389128090,2016-05-10,7:58:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4567,BANK ST @ JOHNSTON RD,370851.05406,5024839.30242,-75.65690046190,45.36038619200,2016-05-10,9:58:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-4568,GARFIELD AVE @ MAITLAND AVE,363343.36824,5025563.20414,-75.75263679550,45.36756691860,2016-05-10,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4569,INNES RD btwn ORCHARDVIEW AVE & PORTOBELLO BLVD,385617.61240,5036887.15834,-75.46646721630,45.46723538380,2016-05-10,10:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-4570,RUSSELL RD @ SAUMURE RD/LANGLADE RD,399948.12342,5029464.48450,-75.28467480560,45.39865218830,2016-05-10,10:51:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4571,LAURIER AVE @ NICHOLAS ST,368375.33568,5031797.45816,-75.68760165380,45.42322247630,2016-05-10,12:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
16-4572,WEST HUNT CLUB RD @ ROYDON PL/SUNDERLAND ST,365974.97922,5022169.81573,-75.71946461990,45.33680902880,2016-05-10,11:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-4573,ST. JOSEPH BLVD/OLD MONTREAL RD @ TRIM RD,384683.55293,5039285.31559,-75.47802046960,45.48891914190,2016-05-10,12:01:00 PM,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,03 - P.D. only,02 - Angle,0
16-4574,RICHMOND RD btwn PATRICIA AVE & LEIGHTON TER,364004.61928,5028786.20849,-75.74380949460,45.39651144320,2016-05-09,4:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4575,LORRY GREENBERG DR btwn HUNTER'S GLEN CRES & MARGRAVE AVE,372594.86140,5025241.78133,-75.63458918190,45.36384108620,2016-05-09,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4576,SUNVALE WAY btwn FAIRPARK DR & VILLANDRY ST,366982.12673,5015363.05512,-75.70746953690,45.27547408850,2016-05-10,12:31:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
16-4577,LAURIER AVE @ NELSON ST,368878.10873,5032116.79935,-75.68113607700,45.42604991820,2016-05-10,12:54:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4578,"EGLISE, RUE DE L btwn MONTREAL RD & COLLEGE CIRC",371246.94304,5033448.03438,-75.65068802130,45.43780675940,2016-05-10,2:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-4579,GREENBANK RD @ WEST HUNT CLUB RD,361479.45228,5020502.92864,-75.77700940600,45.32218796040,2016-05-10,12:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4580,MERIVALE RD @ BASIL MACDONALD WAY/MERIVALE MAL,365096.73495,5023170.88845,-75.73054716180,45.34589257840,2016-05-10,3:49:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
16-4581,MERIVALE RD btwn SHILLINGTON AVE & RAVEN AVE,364844.91012,5026820.60893,-75.73331698820,45.37875380470,2016-05-10,4:12:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
16-4582,CONROY RD @ JOHNSTON RD,373396.13066,5026308.68528,-75.62421392290,45.37336270010,2016-05-10,4:12:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-4583,LEACOCK DR btwn PENTLAND CRES & PENTLAND CRES,351490.35876,5020811.98762,-75.90439128100,45.32570441170,2016-05-10,4:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
16-4584,MERIVALE RD @ SLACK RD,366020.82390,5020955.49300,-75.71902992640,45.32587871910,2016-05-10,4:39:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-4585,HOLLAND AVE @ TYNDALL ST,365032.08763,5028916.77465,-75.73067140140,45.39759861830,2016-05-10,5:04:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
