Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
14-3325,KIRKWOOD AVE @ RICHMOND RD,363778.21577,5028643.45073,-75.74671804680,45.39524604110,2014-03-18,12:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3326,LAFRANCE DR btwn DES EPINETTES AVE & PRESTWICK DR,383273.00945,5036520.99444,-75.49650483700,45.46420831290,2014-03-18,2:28:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-3327,INNES RD btwn CASABELLA DR & ORCHARDVIEW AVE,384826.51365,5036552.19448,-75.47663705440,45.46431278210,2014-03-18,2:41:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-3328,RIVERSIDE DR NB btwn FROBISHER LANE & HINCKS LANE,370169.34713,5029938.69324,-75.66492581550,45.40633268740,2014-02-28,11:00:00 AM,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3329,DIDSBURY RD btwn TERRY FOX DR & END,350595.26555,5018890.73135,-75.91598661390,45.30847542720,2014-03-18,2:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-3330,MERIVALE RD @ BASIL MACDONALD WAY/MERIVALE MAL,365095.86070,5023172.18477,-75.73055815980,45.34590431750,2014-03-18,1:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3331,BLAIR RD btwn BRIARCLIFFE DR & SWANS WAY,373497.94007,5035755.39519,-75.62159736400,45.45834959900,2014-03-18,3:18:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-3332,MAIN ST @ SPRINGHURST AVE,369081.18313,5030373.62443,-75.67876863260,45.41034682700,2014-03-18,7:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-3333,HOG'S BACK RD btwn COLONEL BY DR & RIVERSIDE DR,367756.31396,5025983.55858,-75.69625304520,45.37096667620,2014-03-18,4:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-3334,WEST HUNT CLUB RD @ WOODROFFE AVE,363672.11280,5021245.54113,-75.74895438620,45.32868948040,2014-03-18,5:49:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-3335,WALKLEY RD btwn SHEFFIELD RD & WALKLEY EXTENSION RD,375299.70950,5028807.96606,-75.59955642200,45.39566106920,2014-03-19,6:36:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-3336,INDUSTRIAL AVE btwn TRAINYARDS DR & RUSSELL RD,372016.25765,5030460.62074,-75.64126354340,45.41085384480,2014-03-19,7:39:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-3338,MITCH OWENS RD @ DOZOIS RD/LIMEBANK RD,371643.33349,5012109.55212,-75.64850509340,45.24577199760,2014-03-19,8:47:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-3339,METCALFE ST btwn SLATER ST & LAURIER AVE W,367739.56207,5031536.80544,-75.69575838740,45.42093469940,2014-03-19,9:10:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-3340,MEADOWLANDS DR    W btwn TURN LANE & MERIVALE RD,364830.73781,5023712.24026,-75.73387556230,45.35078640690,2014-03-19,9:25:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-3341,RICHMOND RD @ LYNHAR RD/STAFFORD RD,358138.27137,5021086.99769,-75.81956274240,45.32770527830,2014-03-19,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3342,WESTPOINTE CRES btwn HEMMINGWOOD WAY & GARDENGATE WAY (2),362275.31386,5023131.52100,-75.76655314340,45.34577521920,2014-03-19,9:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-3343,VIEWMOUNT DR btwn GLENMANOR DR & MERIVALE RD,365167.63075,5022934.27739,-75.72967141200,45.34375748540,2014-03-19,10:32:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-3344,HWY 417 PALLADI IC142R36 @ PALLADIUM DR,348771.37749,5017375.75505,-75.93937934540,45.29495974970,2014-03-19,10:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3345,BANK ST @ SLATER ST,367424.18657,5031354.44678,-75.69981103740,45.41932219640,2014-03-19,12:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-3346,INNES RD btwn HWY417 IC112 RAMP67 & HWY417 IC112 RAMP66,374789.54756,5030968.24129,-75.60576492500,45.41514929660,2014-03-19,1:38:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-3347,ROGER GUINDON AVE @ SMYTH RD,371935.97382,5029226.78539,-75.64245710740,45.39976002520,2014-03-18,8:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-3348,BANK ST @ GLADSTONE AVE,367918.12820,5030561.62263,-75.69360180240,45.41214423460,2014-03-19,2:39:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-3349,CARLING AVE @ BROADVIEW AVE,363181.16053,5026635.69800,-75.75458059220,45.37723061390,2014-03-19,2:57:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-3350,RIVERSIDE DR btwn FROBISHER LANE & END,370030.58172,5029268.19694,-75.66678700630,45.40031275220,2014-03-19,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3351,BRONSON AVE btwn FINDLAY AVE & BRONSON AVE SB OFF RAMP 34,367745.43982,5028523.59441,-75.69606799270,45.39382222010,2014-03-19,4:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-3352,IRIS ST @ WOODROFFE AVE,362282.21817,5024441.51950,-75.76631275530,45.35756192940,2014-03-18,5:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-3353,GRENFELL CRES @ SLACK RD,365828.64682,5020858.35816,-75.72149319880,45.32502144750,2014-03-13,10:30:00 AM,01 - Clear,01 - Daylight,05 - Packed snow,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-3354,CARLING AVE @ PINECREST  RD/GREENVIEW AVE,360005.25390,5024632.52800,-75.79535171410,45.35946359930,2014-03-19,3:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3355,SAI CRES btwn BLOHM DR & BLOHM DR,374712.05398,5026707.43464,-75.60735874350,45.37682041350,2014-03-12,12:00:00 AM,03 - Snow,00 - Unknown,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3356,RICHARDSON SIDE RD btwn DAVID MANCHESTER RD & WILLIAM MOONEY RD,344288.11225,5015381.78710,-75.99669586080,45.27728343640,2014-03-19,8:01:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-3357,DONALD ST @ ST. LAURENT BLVD,372095.13470,5032471.63703,-75.63998127450,45.42894047800,2014-03-19,11:11:00 PM,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-3358,BANK ST @ SNAKE ISLAND RD/VICTORIA ST,383696.31437,5010120.45913,-75.49530354100,45.22662740860,2014-03-17,12:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3359,MACDONALD-CARTIER BR RAMP NB-1 btwn MACDONALD-CARTIER BR & MACDONALD-C,367548.33085,5033189.85417,-75.69799107990,45.43582545780,2014-03-20,12:03:00 AM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
14-3360,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD,352843.16518,5020475.28187,-75.88716776070,45.32258337530,2014-03-20,12:33:00 AM,03 - Snow,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-3361,RAMSAYVILLE RD btwn RUSSELL RD & RUSSELL RD,377952.07823,5026411.96141,-75.56603909250,45.37383114010,2014-03-20,6:49:00 AM,02 - Rain,03 - Dawn,04 - Slush,10 - No control,,03 - P.D. only,07 - SMV other,0
14-3362,BOOTH ST @ OTTAWA RIVER PKWY/WELLINGTON ST,366262.89227,5031006.37709,-75.71469163200,45.41629334660,2014-03-20,8:19:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3363,BRONSON AVE @ IMPERIAL AVE/PLYMOUTH ST,367318.22937,5029643.55170,-75.70138178700,45.40393755320,2014-03-20,7:40:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-3364,REDDING WAY btwn THORNBURY CRES & THORNBURY CRES,362168.36866,5023230.29599,-75.76790631050,45.34667274600,2014-03-20,12:00:00 AM,01 - Clear,00 - Unknown,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3365,CARLING AVE EB btwn WOODROFFE AVE & WOODROFFE AVE,361889.23893,5025802.28258,-75.77117101750,45.36983807740,2014-03-20,9:29:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,02 - Angle,0
14-3366,ST. LAURENT BLVD btwn DUNBARTON CRT & MONTREAL RD,371541.43750,5033833.70844,-75.64687197110,45.44124882440,2014-03-20,10:20:00 AM,02 - Rain,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-3367,MCARTHUR AVE btwn MAY ST & ST. LAURENT BLVD,371899.23973,5032880.29010,-75.64242880730,45.43263616960,2014-03-20,9:45:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-3368,SCOUT ST btwn NIKI WAY & WHITESTONE DR,364554.57650,5025331.44162,-75.73720393320,45.36537934000,2014-03-19,10:23:00 AM,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3369,CASTLETHORPE CRES btwn NORWICH WAY & NORWICH WAY,361563.22003,5023073.70016,-75.77564612890,45.34531293850,2014-03-20,8:45:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3370,REGIONAL ROAD 174 btwn QUIGLEY HILL RD & REGIONAL ROAD 174 DIVIDED,388267.13153,5042389.78123,-75.43165408760,45.51643025650,2014-03-20,10:52:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-3371,LAURIER AVE @ NICHOLAS ST,368373.16307,5031798.26990,-75.68762930880,45.42322997710,2014-03-20,11:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3372,VANIER PKWY SB btwn RIVERSIDE DR & TO BE DETERMINED,370802.05892,5031202.91001,-75.65667470120,45.41764822690,2014-03-20,12:04:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-3373,FORILLON CRES btwn GROS MORNE CRT & STEEPLE CHASE DR (1),355488.46619,5017785.32758,-75.85370191070,45.29819270510,2014-03-20,12:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-3374,OAKHAM RDG @ RUTHERGLEN TER,349367.65729,5023554.50158,-75.93122127550,45.35052022290,2014-03-20,3:18:00 PM,01 - Clear,01 - Daylight,02 - Wet,03 - Yield sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-3375,CARP RD btwn CARP RD & KITTIWAKE DR,348487.81629,5014663.23973,-75.94323328490,45.27056926640,2014-03-20,2:58:00 PM,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-3376,PRINCE OF WALES DR @ 257 S OF PRESTON ST/SIR J,366778.12920,5028559.50727,-75.70841666740,45.39423163800,2014-03-20,4:22:00 PM,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-3377,GLOUCESTER ST btwn LYON ST N & KENT ST,367239.72180,5031031.90455,-75.70220870230,45.41643654830,2014-03-20,12:47:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3378,MONTREAL RD @ SAVARD AVE,370156.50027,5033113.11743,-75.66466881100,45.43489609660,2014-03-20,4:41:00 PM,03 - Snow,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-3379,YOUVILLE DR btwn ST. JOSEPH BLVD & JEANNE D'ARC BLVD S,379553.66767,5036606.48374,-75.54404711220,45.46538539540,2014-03-20,4:49:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-3380,ROYDON PL btwn WOODFIELD DR & WEST HUNT CLUB RD,365650.38167,5022382.47549,-75.72357964500,45.33875073890,2014-03-20,4:15:00 PM,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-3381,SCOTT ST @ WESTERN AVE,364205.21477,5029270.50347,-75.74118928880,45.40085204500,2014-03-20,5:01:00 PM,01 - Clear,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3382,BANK ST @ MITCH OWENS RD,377758.29177,5015949.35523,-75.57005462940,45.27971383450,2014-03-20,5:35:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-3383,CARLING AVE btwn BAYFIELD AVE & BURKE RD,352751.63462,5022624.13321,-75.88812706760,45.34192539890,2014-03-20,5:50:00 PM,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-3384,HUNT CLUB RD @ CANADAIR PRIV,368661.81773,5022312.66756,-75.68516805460,45.33785497450,2014-03-20,6:20:00 PM,03 - Snow,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3385,STRANDHERD DR btwn MCGARRY TER & LONGFIELDS DR,364528.90528,5015166.68963,-75.73875739930,45.27391986590,2014-03-20,6:50:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-3386,BURLINGTON CRES btwn HUNTERSFIELD DR & HUNTERSFIELD DR,373300.20520,5025194.85059,-75.62559292460,45.36335025170,2014-03-20,9:15:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3387,BENTLEY AVE btwn SUNDERLAND ST & CAMELOT DR,365948.53389,5021705.74588,-75.71985934410,45.33263569850,2014-03-20,9:40:00 PM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3388,BRONSON AVE @ IMPERIAL AVE/PLYMOUTH ST,367318.61471,5029644.22176,-75.70137678060,45.40394354820,2014-03-20,6:42:00 PM,03 - Snow,05 - Dusk,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-3389,GLADSTONE AVE btwn IRVING AVE & SPADINA AVE,365887.95572,5029429.92673,-75.71967707900,45.40214168590,2014-03-20,10:29:00 PM,03 - Snow,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-3390,JOCKVALE RD btwn GREENBANK RD & BREN-MAUR RD,364589.37920,5014084.95455,-75.73811696500,45.26418127120,2014-03-20,10:52:00 PM,04 - Freezing Rain,07 - Dark,06 - Ice,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
14-3391,AIRPORT PKWY @ UPLANDS DR,370861.56673,5021075.17005,-75.65726896490,45.32651664100,2014-03-21,12:57:00 AM,03 - Snow,07 - Dark,03 - Loose snow,03 - Yield sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3392,CARLING AVE @ CROYDON AVE,360660.10240,5025041.56963,-75.78694754170,45.36309226770,2014-03-21,6:44:00 AM,01 - Clear,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-3393,CARLING AVE btwn RIFLE RD & DAVIDSON'S SIDE RD,354189.38788,5023486.57744,-75.86969601410,45.34958603640,2014-03-21,6:45:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-3394,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379860.26857,5036471.58090,-75.54014744020,45.46413876610,2014-03-21,7:47:00 AM,01 - Clear,01 - Daylight,02 - Wet,11 - Roundabout,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-3395,WOODROFFE AVE @ CLARIDGE DR/STONEWAY DR N,365577.17353,5016705.54707,-75.72521003090,45.28767661780,2014-03-21,8:15:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
14-3396,ANDERSON RD btwn DOLMAN RIDGE RD & RIDGE RD,378840.24207,5028989.79181,-75.55431442740,45.39693160460,2014-03-21,8:51:00 AM,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
14-3397,MCCARTHY RD @ PROVOST DR,369331.18973,5025134.46417,-75.67625998050,45.36318352210,2014-03-21,8:52:00 AM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-3398,CARP RD @ STITTSVILLE MAIN ST,349524.31217,5014329.25543,-75.93005469050,45.26749880300,2014-03-21,8:58:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-3399,RUMFORD DR @ VARENNES BLVD,385102.09807,5037887.13760,-75.47289535910,45.47629168580,2014-03-21,8:15:00 AM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-3400,RIVERSIDE DR RAMP 42A @ RIVERSIDE DR,368443.09122,5027267.95659,-75.68732048780,45.38246130250,2014-03-21,10:01:00 AM,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3401,GREENBANK RD @ BELLMAN DR/BATEMAN DR,361256.20157,5021015.59317,-75.77979846530,45.32681890680,2014-03-21,10:24:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3402,IRIS ST @ WOODROFFE AVE,362282.21817,5024441.51950,-75.76631275530,45.35756192940,2014-03-21,10:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3403,BELCOURT BLVD @ ST. JOSEPH BLVD,381204.26627,5037357.64873,-75.52282546550,45.47196516840,2014-03-21,11:07:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-3404,9TH LINE RD @ MITCH OWENS RD,384106.39955,5019821.36517,-75.48853292270,45.31386425050,2014-03-21,6:45:00 AM,03 - Snow,01 - Daylight,05 - Packed snow,02 - Stop sign,00 - Unknown,03 - P.D. only,07 - SMV other,0
14-3405,FALLOWFIELD RD @ GREENBANK RD,363080.20177,5016731.50743,-75.75703573610,45.28812169780,2014-03-21,11:39:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3406,BIRCHLAND CRES btwn BIRCHLAND CRES & BIRCHLAND CRES,349606.62700,5012456.09000,-75.92917468130,45.25063813060,2014-03-21,12:13:00 PM,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3407,BANK ST btwn HERON RD & ANOKA ST,370003.77687,5026825.94978,-75.66745204420,45.37834074430,2014-03-12,5:20:00 PM,03 - Snow,05 - Dusk,03 - Loose snow,10 - No control,,03 - P.D. only,02 - Angle,0
14-3408,CARLING AVE WB btwn WOODLAND AVE & WOODROFFE AVE,361734.98218,5025725.51350,-75.77314902180,45.36915986400,2014-03-21,1:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-3409,HWY 417 TERRYFO IC140R61 @ TERRY FOX DR,350808.23929,5018709.50352,-75.91328759040,45.30683077080,2014-03-21,1:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3410,LEEDS AVE @ SHEFFIELD RD,374858.72870,5029552.79162,-75.60508227630,45.40240689360,2014-03-21,1:49:00 PM,01 - Clear,01 - Daylight,02 - Wet,03 - Yield sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-3411,DAVID DR btwn WITHROW AVE & INDIAN RD,363587.60451,5023210.49323,-75.74979894350,45.34637704540,2014-03-21,7:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-3412,RICHMOND RD btwn GRENON AVE & MARIELLE CRT,359821.34977,5024053.32633,-75.79776338470,45.35426640830,2014-03-21,1:59:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-3413,MERIVALE RD btwn CLEOPATRA DR & SLACK RD,366010.69556,5020981.08542,-75.71915595320,45.32610987960,2014-03-21,2:07:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-3414,LEGGET DR @ HERZBERG RD,351867.08973,5022704.50180,-75.89940577080,45.34270847630,2014-03-21,8:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-3415,HOG'S BACK RD btwn PRINCE OF WALES DR & COLONEL BY DR,367408.86204,5025712.00041,-75.70072285670,45.36855438630,2014-03-21,2:09:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-3416,MORISSET AVE btwn CALDWELL AVE & MERIVALE RD,364667.11789,5026360.92546,-75.73564265220,45.37463286720,2014-03-21,2:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-3417,MONTREAL RD @ OLMSTEAD ST,370331.29150,5033214.53427,-75.66242151870,45.43579224400,2014-03-21,2:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3418,FISHER AVE @ KINTYRE PRIV,366494.80856,5025235.99126,-75.71245016500,45.36435241080,2014-03-21,2:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-3419,APPLE HILL DR btwn HANK RIVERS DR & BRIGHAM WAY,372485.26991,5024244.32719,-75.63612456370,45.35487695080,2014-03-20,12:01:00 AM,03 - Snow,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,02 - Angle,0
14-3421,CENTENNIAL BLVD @ MAIN ST,369479.89032,5029417.27070,-75.67380089070,45.40170515990,2014-03-21,3:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3422,BRONSON AVE @ CATHERINE ST/RAYMOND ST,367255.06311,5029795.86626,-75.70216931300,45.40531367470,2014-03-21,3:30:00 PM,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-3423,ANDERSON RD @ INNES RD,376278.37143,5031841.56390,-75.58661839390,45.42285644730,2014-03-21,3:05:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-3424,MAPLE GROVE RD @ GESNER CRT/JARLAN TER,351607.08623,5017910.56347,-75.90317641690,45.29958892020,2014-03-21,4:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
