Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
13-2948,BANCHORY CRES btwn MCKINLEY DR & MCKINLEY DR,349979.40184,5023718.48251,-75.92339951790,45.35195661480,2013-03-08,12:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-2949,SHEFFIELD RD @ WALKLEY RD,375260.43297,5028793.04349,-75.60006014240,45.39553075670,2013-03-08,3:12:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2950,ST. ANDREW ST btwn SUSSEX DR & PARENT AVE,367598.38386,5032614.78628,-75.69742474450,45.43064670090,2013-03-08,3:33:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,01 - Approaching,0
13-2951,INNES RD @ ORLEANS BLVD,380459.00092,5034295.18633,-75.53282689700,45.44449266860,2013-03-08,3:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2952,JOSHUA ST @ SADDLERIDGE DR,381718.99304,5032213.81917,-75.51704757360,45.42562866130,2013-03-08,3:38:00 PM,01 - Clear,01 - Daylight,02 - Wet,,01 - Functioning,03 - P.D. only,02 - Angle,0
13-2953,KENT ST @ WELLINGTON ST,367096.79855,5031525.35895,-75.70397226410,45.42088923940,2013-03-08,3:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2954,FLODDEN WAY btwn LYDIA WAY & VERSILIA DR,367255.97161,5016528.07962,-75.70383302930,45.28593260550,2013-03-08,12:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
13-2955,ALBERT ST btwn BANK ST & O'CONNOR ST,367453.73841,5031475.07004,-75.69941813350,45.42040487980,2013-03-08,4:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-2956,INDUSTRIAL AVE @ TRAINYARDS DR,371684.95880,5030538.10276,-75.64548513910,45.41158273670,2013-03-08,4:27:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-2957,MEADOWBROOK RD btwn TELESAT CRT & ENGLEWOOD PL,375106.98455,5032281.64229,-75.60152220130,45.42693473660,2013-03-08,4:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
13-2958,HUNT CLUB RD @ RIVERSIDE DR,368036.70297,5021945.09387,-75.69319025080,45.33460423980,2013-03-08,4:55:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2959,WALKLEY RD @ DON REID DR/RYDER ST,372599.02904,5027288.18902,-75.63425508090,45.38225345610,2013-03-08,5:42:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-2960,COVENTRY RD @ VANIER PKWY,370668.81559,5031606.35676,-75.65832306500,45.42129083220,2013-03-08,1:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-2961,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367458.71026,5021891.09866,-75.70057072110,45.33417025130,2013-03-08,3:00:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-2962,LEWIS ST @ O'CONNOR ST,367970.40361,5030833.60157,-75.69289913850,45.41458669720,2013-03-08,6:46:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
13-2963,ALBERT ST @ BAY ST,366941.79615,5031144.80176,-75.70600068730,45.41747888610,2013-03-08,6:53:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-2964,RUSSELL RD @ SOUTHVALE CRES S,374458.79593,5028635.90611,-75.61031980840,45.39419711750,2013-03-08,6:59:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2965,CAMPEAU DR @ TERRY FOX DR,350454.70139,5019009.25061,-75.91776817550,45.30955104670,2013-03-08,7:40:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-2966,CYRVILLE RD btwn STAR TOP RD & MEADOWBROOK RD,374400.38788,5031314.23367,-75.61068762800,45.41830117290,2013-03-08,8:12:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-2967,WINDWOOD PL btwn ARBOURWOOD DR & RANCHWOOD WAY,380513.97734,5034541.76224,-75.53208627470,45.44670521750,2013-03-08,9:11:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-2968,CHAPEL ST @ RIDEAU ST,368892.40833,5032643.67662,-75.68088479020,45.43078925280,2013-03-08,10:45:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2969,ELGIN ST btwn MACLAREN ST & GILMOUR ST,368221.30329,5031103.49217,-75.68965909030,45.41699238790,2013-03-09,1:57:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-2970,LONGFIELDS DR btwn HIGHBURY PARK DR & MOUNTSHANNON DR,364174.65155,5016420.27464,-75.74312199310,45.28522962250,2013-03-09,7:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-2971,EAGLE LANE @ MEADOWLANDS DR,365274.90139,5024420.73259,-75.72812091020,45.35712315250,2013-03-09,8:29:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
13-2972,MORRISON DR btwn DRAPER AVE & BASELINE RD,360088.87605,5022340.67599,-75.79454066030,45.33883494760,2013-03-09,8:36:00 AM,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-2973,DWYER HILL RD btwn CRAWFORD SIDE RD & FERNBANK RD,342192.36207,5005922.00134,-76.02411774720,45.19227372830,2013-03-07,11:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-2974,SOUTHPORT DR btwn Continuation of SOUTHPORT DR & Continuation of SOUTH,372638.82325,5024786.96231,-75.63409049860,45.35974454270,2013-03-09,10:13:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-2975,KING EDWARD AVE @ ST. ANDREW ST,368158.90140,5032968.99803,-75.69021636180,45.43378321550,2013-03-09,10:33:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2976,ALBERT ST @ EMPRESS AVE,366574.90246,5030722.60085,-75.71074104330,45.41371253270,2013-03-09,10:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-2977,FALLOWFIELD RD btwn VIA PARK PL/275 W OF WOODROFFE AVE & TRANSIT,364803.16785,5017742.68715,-75.73495073220,45.29707526840,2013-03-09,10:57:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-2978,MCARTHUR AVE btwn MAY ST & ST. LAURENT BLVD,371868.66132,5032875.83116,-75.64282018210,45.43259898390,2013-03-08,5:10:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-2979,NAVAN RD btwn INNES RD & ORLEANS BLVD,379662.71177,5033243.78492,-75.54316459690,45.43511865450,2013-03-09,11:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-2980,KAKULU RD @ CASTLEFRANK RD,352179.61480,5018498.05109,-75.89582052830,45.30483690040,2013-03-09,12:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-2981,BUDAPEST CRES btwn BRIDLEWOOD DR/STEEPLE CHASE S & STEEPLE CHASE DR N,355225.76123,5017197.10724,-75.85711110260,45.29291868980,2013-03-09,12:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-2982,CUMMINGS AVE @ DONALD ST,372648.92334,5032412.79419,-75.63291288290,45.42835753570,2013-03-09,1:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2983,PARKDALE AVE @ WELLINGTON ST,365146.10348,5029272.58085,-75.72917170670,45.40079026620,2013-03-08,4:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2984,BANK ST @ SOUTHKEYS SC,371067.19676,5024534.21805,-75.65418274220,45.35762074520,2013-03-09,2:39:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-2985,WOODPARK WAY btwn MASONBROOK ST & MULLCRAFT CRES,365200.86860,5017234.79529,-75.72994230400,45.29247120820,2013-03-09,2:44:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
13-2986,BASELINE RD btwn GREENBANK RD & PINECREST RD,360749.41292,5022686.40224,-75.78607408730,45.34189342310,2013-03-09,3:51:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
13-2987,INNES RD btwn BELCOURT BLVD & 260 E OF BELCOURT BLVD/WALMART SC,382290.63127,5035363.83624,-75.50924773220,45.45390684980,2013-03-09,4:17:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
13-2988,BEAUSEJOUR DR @ JEANNE D'ARC BLVD,381418.94854,5036060.97655,-75.52028231510,45.46027526810,2013-03-09,4:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-2989,MERIVALE RD btwn VIEWMOUNT DR & COLONNADE RD,365235.96263,5022865.47843,-75.72880794030,45.34313255730,2013-03-09,4:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-2990,MAITLAND AVE/HWY 417 MAITLAND IC126R53 @ HWY 4,363229.30886,5025775.76656,-75.75406760950,45.36948904810,2013-03-09,4:53:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-2991,HAZEL ST @ MAIN ST,369164.01660,5030173.95818,-75.67773656270,45.40854268730,2013-03-09,5:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-2992,WALKLEY EXTENSION RD btwn WALKLEY RD & HWY417 IC110 RAMP55,375485.36111,5028912.24837,-75.59717057720,45.39658063070,2013-03-08,11:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-2993,250 N OF KLONDIKE RD @ MARCH RD,349101.81500,5024237.58870,-75.93455261750,45.35668364020,2013-03-09,5:51:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-2994,QUEEN MARY ST @ VANIER PKWY,370362.81121,5031956.37055,-75.66218620890,45.42446885850,2013-03-09,7:02:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-2995,RIDEAU ST btwn COBOURG ST & CHARLOTTE ST,369224.52922,5032846.22864,-75.67661414950,45.43258122140,2013-03-09,7:10:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,02 - Angle,0
13-2996,LAURIER AVE   W btwn LYON ST N & KENT ST,367198.65944,5031098.13208,-75.70272491880,45.41703610620,2013-03-09,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-2997,RICHMOND RD btwn BERKLEY AVE & ROOSEVELT AVE,362950.81615,5028100.14132,-75.75734889940,45.39042662770,2013-03-09,7:36:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-2998,REGIONAL ROAD 174 btwn OR174 IC105 RAMP51 & OR174 IC105 RAMP35,379229.09271,5036900.02662,-75.54815276030,45.46806113180,2013-03-09,10:43:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
13-2999,AIRPORT PKWY/UPLANDS/RAMP34 btwn TO BE DETERMINED & AIRPORT PKWY,371174.52219,5021449.48279,-75.65322692270,45.32985507810,2013-03-09,11:16:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-3000,INNES RD/BEATON RD @ DUNNING RD,391654.89822,5039342.76329,-75.38883954170,45.48860330020,2013-03-10,7:41:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,01 - Fatal injury,02 - Angle,0
13-3001,UPLANDS DR btwn RAMP & RAMP (1),371241.05203,5021365.93106,-75.65238947560,45.32909700820,2013-03-10,10:34:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
13-3002,TERRY FOX DR @ PALLADIUM DR/KATIMAVIK RD,351268.81872,5018181.37052,-75.90746395280,45.30204817010,2013-03-10,11:43:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-3003,TISCHART CRES btwn DOYON AVE & KEYROCK DR,349353.56378,5020592.00621,-75.93166786460,45.32386384700,2013-03-09,6:00:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3004,MONTREAL RD @ FOXVIEW PL/DESLOGES PRIV,372906.92251,5034447.81066,-75.62933455640,45.44664250840,2013-03-10,3:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-3005,INDUSTRIAL AVE btwn TRAINYARDS DR & RUSSELL RD,372084.30494,5030437.89564,-75.64039739130,45.41064283550,2013-03-10,3:58:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-3006,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367847.11452,5031711.17674,-75.69436190450,45.42249395020,2013-03-10,4:01:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-3007,LAFONTAINE AVE @ MCARTHUR AVE,370947.91375,5032772.78895,-75.65460046140,45.43175955440,2013-03-10,5:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-3008,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD,373098.82812,5030005.16202,-75.62749762050,45.40665102770,2013-03-10,6:08:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-3009,KING EDWARD AVE @ MURRAY ST,368292.76583,5032756.36503,-75.68853304700,45.43185787930,2013-03-10,6:19:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-3010,WOODGATE WAY btwn SHANDON AVE & SEDONA ST,364847.36727,5017688.15823,-75.73439383680,45.29658084310,2013-03-10,6:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3011,WELLINGTON ST    W btwn STIRLING AVE & SHERBROOKE AVE,365404.41341,5029489.40973,-75.72584585320,45.40271892790,2013-03-10,8:32:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3012,LEITRIM RD btwn FOUBERT CRT & FARMERS WAY,382084.36002,5025872.66036,-75.51337268210,45.36853533260,2013-03-10,8:49:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-3013,HUNT CLUB RD @ BRIDLE PATH DR/DAZE ST,371290.82958,5023865.72901,-75.65141857040,45.35158472450,2013-03-11,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-3014,MARCH RD btwn SECOND LINE RD & DUNROBIN RD,346248.35677,5025463.97935,-75.97086833120,45.36789352250,2013-03-10,7:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-3015,MCARTHUR AVE @ NORTH RIVER RD,369817.11003,5032648.60681,-75.66906748760,45.43074825790,2013-03-11,9:29:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
13-3016,SADDLESMITH CIRC btwn TO BE DETERMINED & CEDAR VALLEY DR (1),355731.87682,5015890.56353,-75.85079306430,45.28112565590,2013-03-09,7:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3017,EDGEWARE DR btwn BURNT OAK DR & RAYNER'S LANE,363927.90537,5015481.79063,-75.74637892200,45.27680594150,2013-03-10,3:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3018,BUTTONFIELD PL btwn CRESTMONT PL & TO BE DETERMINED,380733.68872,5034374.73175,-75.52930370630,45.44517857340,2013-03-06,1:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3019,PEACOCK CRES btwn FLANDERS ST & FLANDERS ST,362015.22522,5014552.95743,-75.77086220990,45.26860648800,2013-02-28,5:00:00 PM,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3020,KANATA AVE @ HWY 417 CASTLEFR IC139R15,351714.07105,5019142.15311,-75.90169579060,45.31066393780,2013-03-11,12:15:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-3021,HEPBURN CRT btwn ROBARTS CRES & END,351588.32258,5018738.68054,-75.90333749100,45.30704178020,2013-03-07,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3022,MEADOWLANDS DR btwn NESS ST & NE/OT BOUNDARY,366518.95814,5025010.47636,-75.71217008570,45.36232114710,2013-03-11,12:40:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
13-3023,CRAIG ST @ HOLMWOOD AVE,368063.01448,5028948.95992,-75.69195782140,45.39762091440,2013-03-11,1:10:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-3024,BOURASSA ST btwn ST. LAURENT BLVD & GLADWIN CRES,373274.50191,5029710.16061,-75.62529465650,45.40397957870,2013-03-11,1:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-3025,BASELINE RD @ WOODROFFE AVE,362546.99238,5023771.71993,-75.76301176610,45.35151336910,2013-03-11,4:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-3026,OTTAWA RIVER PKWY WB btwn TRANSIT & TURN LANE,362657.82411,5028434.23547,-75.76105124780,45.39345702610,2013-03-11,3:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-3027,LOCKHART AVE @ RICHMOND RD,361710.50561,5026844.67644,-75.77333251040,45.37923197830,2013-03-11,4:42:00 PM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,07 - SMV other,0
13-3028,HOLLY ACRES RD @ TRANSITWAY - BAYSHORE/278 N O,358493.14066,5022975.87733,-75.81483104810,45.34467445310,2013-03-11,4:42:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-3029,MEADOWLANDS DR btwn CHESTERTON DR & TIVERTON DR,365153.82364,5024185.66469,-75.72969486020,45.35501847990,2013-03-11,5:17:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-3030,CATHERINE ST @ METCALFE ST,368392.80743,5030486.15847,-75.68754764050,45.41142225990,2013-03-11,1:36:00 AM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-3031,GOLDEN AVE @ RICHMOND RD,362862.68915,5028026.95089,-75.75848289690,45.38977538310,2013-03-11,5:33:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-3032,GEORGE ST btwn SUSSEX DR & 26 W OF BYWARD MARKET/FREIMAN MALL,367951.33586,5032183.20306,-75.69296974330,45.42673168280,2013-03-11,6:27:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3034,RIDEAU ST btwn RIDEAU PL & MONTREAL RD,369624.99172,5032933.11563,-75.67148508490,45.43332598850,2013-03-11,9:02:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
13-3035,BARNSDALE RD @ GREENBANK RD,365588.89015,5010928.61000,-75.72576754410,45.23569479100,2013-03-11,7:09:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-3036,TERRY FOX DR S @ DIDSBURY RD/CENTRUM KANATA SC,350621.06472,5018917.32285,-75.91565516420,45.30871302190,2013-03-11,7:15:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-3037,MERIVALE RD btwn MERIVALE RD & MERIVALE RD,364919.88225,5027584.32522,-75.73226678700,45.38561915140,2013-03-11,7:40:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-3038,GREENBANK RD @ HWY 417 IC129 RAMP57/IRIS ST,360523.97680,5023308.71517,-75.78888036840,45.34751093060,2013-03-11,8:31:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-3039,CONROY RD @ HUNT CLUB RD,373762.84255,5025404.11782,-75.61965883800,45.36518779080,2013-03-11,8:45:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-3040,RAMSAYVILLE RD @ RUSSELL RD N,377778.66079,5026757.30882,-75.56820185200,45.37695646450,2013-03-11,10:27:00 PM,01 - Clear,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
13-3041,REGIONAL ROAD 174 btwn REGIONAL ROAD 174 & OR174 IC102 RAMP15,382014.57142,5038479.47013,-75.51228725360,45.48196922420,2013-03-12,1:32:00 AM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-3042,BOULDER WAY @ MOUNTSHANNON DR,364300.69285,5016674.47457,-75.74148493830,45.28750625160,2013-03-12,4:35:00 AM,02 - Rain,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
13-3043,MERIVALE RD btwn CLEOPATRA DR & SLACK RD,365992.72206,5021021.50248,-75.71938021850,45.32647511480,2013-03-12,6:45:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
13-3044,LESTER RD btwn ALBION RD & UPLANDS DR,372266.69801,5022063.20271,-75.63921140180,45.33527299230,2013-03-12,7:22:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
13-3045,YOUNG ST btwn BREEZEHILL AVE S & LORETTA AVE S,366263.62180,5029342.82017,-75.71488971790,45.40132504180,2013-03-11,9:10:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-3046,BASELINE RD @ LOBLAWS SC,364745.83616,5025131.18973,-75.73478692270,45.36356117360,2013-03-12,9:05:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
