Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
15-1176,BRONSON AVE @ THIRD AVE,367550.71200,5029089.96774,-75.69848274420,45.39893576370,2015-01-22,2:33:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-1177,TERRY FOX DR btwn HWY417 IC140 RAMP61 & HWY417 IC140 RAMP16,350844.53116,5018667.91596,-75.91282867190,45.30645417710,2015-01-22,2:34:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,01 - Approaching,0
15-1178,PARKDALE AVE @ WELLINGTON ST,365148.73674,5029271.03763,-75.72913826350,45.40077615300,2015-01-22,2:33:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1179,LENESTER AVE btwn DUBERRY ST & FAIRLAWN AVE,362050.08619,5025442.58784,-75.76915941270,45.36658845490,2015-01-22,3:06:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,01 - Approaching,0
15-1180,HAWTHORNE RD @ HUNT CLUB RD,375506.78604,5026406.04727,-75.59725596790,45.37402892970,2015-01-22,3:23:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1181,SUNNYSIDE AVE btwn SENECA ST & ROSLYN AVE,368250.60073,5028290.58819,-75.68964674560,45.39168010880,2015-01-22,1:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1182,WALKLEY RD @ DON REID DR/RYDER ST,372601.72690,5027283.09822,-75.63422133380,45.38220739010,2015-01-22,4:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-1183,COLOMBINE DRWY @ PARKDALE AVE,364754.69510,5030178.56710,-75.73406073460,45.40897576030,2015-01-22,4:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-1184,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379862.67021,5036470.13512,-75.54011695430,45.46412549980,2015-01-22,4:24:00 PM,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-1185,DUROCHER ST @ MONTREAL RD,370136.70850,5033100.13982,-75.66492346820,45.43478117920,2015-01-22,4:35:00 PM,05 - Drifting Snow,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1186,REGIONAL ROAD 174 btwn OR174 IC109 RAMP56 & OR174 IC109 RAMP86,376469.82689,5035034.29759,-75.58370736300,45.45156310510,2015-01-22,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-1187,CUMMINGS AVE @ OGILVIE RD,372749.44222,5032172.02974,-75.63166164950,45.42618149520,2015-01-21,6:00:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
15-1188,ARGYLE AVE btwn ELGIN ST & CARTIER ST,368530.38468,5030657.06702,-75.68576805350,45.41294752210,2015-01-22,5:00:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1189,DAZE ST @ 200 W OF BANK ST/SOUTHKEYS SC,371194.52760,5024143.90353,-75.65261012420,45.35409677430,2015-01-22,5:03:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1190,DONALD ST @ ST. LAURENT BLVD,372094.67676,5032472.10297,-75.63998706210,45.42894471490,2015-01-22,5:06:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-1191,ROBERTSON RD btwn WESTCLIFFE RD & FITZGERALD RD,356658.14623,5020212.74066,-75.83853499910,45.31994953810,2015-01-22,5:21:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-1192,HUNT CLUB RD @ LORRY GREENBERG DR/SABLE RIDGE,372822.77484,5024807.02287,-75.63174001140,45.35990721670,2015-01-22,5:20:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1193,BRONSON AVE @ SUNNYSIDE AVE/UNIVERSITY RD - CA,367922.71010,5028091.06517,-75.69385947400,45.38991448900,2015-01-22,5:50:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1194,CARLING AVE @ KIRKWOOD AVE S,364350.73664,5027338.03103,-75.73956386620,45.38345165820,2015-01-22,5:54:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1195,CARLING AVE @ RICHMOND RD,360244.71514,5024781.03037,-75.79227876960,45.36078092260,2015-01-22,6:06:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-1196,FALLOWFIELD RD @ VIA PARK PL/275 W OF WOODROFFE AVE,364846.27344,5017765.53897,-75.73439841290,45.29727720520,2015-01-22,6:05:00 PM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1197,FISHER AVE @ PRINCE OF WALES DR,367162.66866,5023942.99323,-75.70408871710,45.35265918780,2015-01-22,6:09:00 PM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
15-1198,BELFAST RD @ ST. LAURENT BLVD,372860.72410,5030578.08007,-75.63045989620,45.41182907460,2015-01-22,10:18:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1199,JEANNE D'ARC BLVD @ ORLEANS BLVD N,380027.76394,5038105.11677,-75.53775576540,45.47881801340,2015-01-22,7:10:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1200,TRIM RD @ 150 S OF INNES RD,386620.77190,5037139.07367,-75.45359855150,45.46938507330,2015-01-22,5:20:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1201,BELFAST RD @ ST. LAURENT BLVD,372859.76024,5030577.11622,-75.63047234260,45.41182049560,2015-01-22,8:47:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1202,LAURIER AVE   E btwn LAURIER AVE W & NICHOLAS ST,368303.85911,5031755.05986,-75.68852039200,45.42284748330,2015-01-22,9:07:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-1203,RIDDELL DR @ SIXTH LINE RD,350155.62580,5029097.04083,-75.92065658420,45.40034242480,2015-01-22,9:55:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
15-1204,BLAIR RD @ OGILVIE RD,374506.75984,5033198.09307,-75.60906201530,45.43524053600,2015-01-23,12:50:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-1205,LEITRIM RD btwn LIMEBANK RD & HIGH RD,369487.41313,5017959.60807,-75.67520360620,45.29861143520,2015-01-23,6:12:00 AM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
15-1206,COLONIAL RD @ DESSAINT ST,394886.74591,5034064.28906,-75.34846918620,45.44070497020,2015-01-23,6:27:00 AM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1207,BEARBROOK RD/ROCKCLIFFE PKWY @ ST. JOSEPH BLVD,377127.77044,5035240.07393,-75.57526644980,45.45334676060,2015-01-23,7:19:00 AM,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1208,CARLING AVE @ BAYSHORE DR/BIRCHDALE AVE,359004.99704,5023991.60254,-75.80818848060,45.35377459790,2015-01-22,7:45:00 AM,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1209,SCOTT ST btwn CHURCHILL AVE N & WINONA AVE,363139.19154,5028613.52751,-75.75488263780,45.39503032940,2015-01-23,8:03:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,01 - Approaching,0
15-1210,SNAKE ISLAND RD btwn MCGUIRE RD & BLANCHFIELD RD,376383.82582,5005042.53879,-75.58914066540,45.18171864620,2015-01-23,8:32:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,02 - Angle,0
15-1211,CROWNHILL ST @ LEROY ST W,374683.74399,5033415.41079,-75.60676936600,45.43717817370,2015-01-23,8:37:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
15-1212,BASELINE RD @ WOODROFFE AVE,362550.65406,5023771.95048,-75.76296501100,45.35151514250,2015-01-23,9:41:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1213,ALBERT ST btwn KENT ST & BANK ST,367237.26237,5031330.56155,-75.70220228000,45.41912399130,2015-01-23,8:38:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1214,ISABELLA ST btwn O'CONNOR ST & METCALFE ST,368382.39143,5030362.60118,-75.68769663770,45.41031147850,2015-01-22,11:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-1215,ALTA VISTA DR @ BANK ST,370249.03296,5026200.25747,-75.66440377200,45.37268810190,2015-01-23,10:57:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
15-1216,PORTOBELLO BLVD btwn NESTING WAY & INNES RD,385626.95042,5036905.56365,-75.46634479040,45.46739989700,2015-01-23,11:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-1217,BOOTH ST @ NORMAN ST,366999.47514,5029321.12677,-75.70549387890,45.40106485890,2015-01-23,9:15:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1218,BROADVIEW AVE btwn WELLESLEY AVE & CARLING AVE,363145.54392,5026717.41972,-75.75502565560,45.37796890170,2015-01-23,11:45:00 AM,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,03 - Rear end,0
15-1219,BRENTWOOD AVE @ VICTORIA ST,384705.56916,5010721.19536,-75.48235686260,45.23191872470,2015-01-23,11:51:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1220,BANK ST @ DAVIDSON RD/LESTER RD,373672.97906,5022922.66963,-75.62115152400,45.34286953470,2015-01-22,10:30:00 PM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
15-1221,ST. LAURENT BLVD btwn BOURASSA ST & SMYTH RD,373244.33728,5029674.75628,-75.62568485340,45.40366397710,2015-01-23,12:26:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
15-1222,HUNT CLUB RD btwn MOUNTAIN CRES & TURN LANE,371471.45456,5023977.20517,-75.64909858900,45.35257060230,2015-01-23,12:35:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-1223,GILMOUR ST @ KENT ST,367614.74494,5030671.12532,-75.69746349350,45.41315680320,2015-01-23,6:35:00 AM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,05 - Turning movement,0
15-1224,CARLING AVE btwn BURKE RD & DEFENSE  RESEARCH COMPLEX,353008.01344,5022768.00372,-75.88484178910,45.34320239770,2015-01-23,12:56:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-1225,KNUDSON DR btwn GOULDING CRES & WESLOCK WAY,350834.25177,5020726.53847,-75.91276845370,45.32497885780,2015-01-23,1:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-1226,CARLING AVE @ BROADVIEW AVE,363180.68660,5026637.09582,-75.75458647730,45.37724323060,2015-01-23,11:10:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1227,LORETTA AVE   N btwn GLADSTONE AVE & END,366222.34125,5029508.49067,-75.71539633510,45.40281932570,2015-01-23,1:49:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1228,BANK ST btwn ARLINGTON AVE & CATHERINE ST,368029.10299,5030296.00573,-75.69221819930,45.40974428070,2015-01-23,2:12:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
15-1229,BLAIR RD btwn OGILVIE RD & OR174 IC112 RAMP36,374536.63936,5033123.87620,-75.60869067670,45.43456979410,2015-01-23,3:09:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-1230,BANK ST btwn RIVERDALE AVE & RIVERSIDE DR,369223.87893,5027983.77562,-75.67725795090,45.38883064860,2015-01-23,4:06:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,01 - Functioning,03 - P.D. only,02 - Angle,0
15-1231,RICHMOND RD btwn WEST HUNT CLUB RD & SEYTON DR,357255.34984,5018737.66249,-75.83107419050,45.30663224550,2015-01-23,4:06:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-1232,HERRIDGE ST btwn GLENORA ST & MAIN ST,369203.29011,5030042.28574,-75.67725208850,45.40735433130,2015-01-05,10:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1233,RICHARDSON SIDE RD @ TERRY FOX DR,348803.08600,5019506.07210,-75.93878597800,45.31412702200,2015-01-23,4:12:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1234,MAPLE GROVE RD @ TERRY FOX DR,351554.57246,5017863.01872,-75.90385045080,45.29916459630,2015-01-23,4:19:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-1235,BAYCREST DR @ CEDARWOOD DR,371231.10403,5026788.84734,-75.65178774220,45.37789161480,2015-01-23,4:00:00 PM,01 - Clear,05 - Dusk,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1236,INDUSTRIAL AVE @ RIVERSIDE DR,370684.71860,5030593.03533,-75.65825535740,45.41217187920,2015-01-23,4:45:00 PM,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1237,MERIVALE RD/LOTTA AVE @ CLYDE AVE,364521.69830,5024506.08012,-75.73772334160,45.35795565800,2015-01-23,4:58:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-1238,CARP RD btwn KITTIWAKE DR & HAZELDEAN RD,348663.28248,5014498.50709,-75.94101176420,45.26907601910,2015-01-23,5:06:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-1239,RUSSELL RD btwn HAIG DR & CUBA AVE,372953.14488,5029520.82860,-75.62942541600,45.40230741590,2015-01-23,5:10:00 PM,01 - Clear,05 - Dusk,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-1240,CARP RD btwn HWY417 IC144 RAMP25 & WESTBROOK RD,347654.53917,5015531.33182,-75.95377732080,45.27843196330,2015-01-23,5:12:00 PM,01 - Clear,05 - Dusk,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
15-1241,MERIVALE RD/LOTTA AVE @ CLYDE AVE,364519.77059,5024508.00783,-75.73774771130,45.35797316740,2015-01-23,5:13:00 PM,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1242,SLADEN AVE btwn MALARTIC AVE & NORANDA AVE,371801.96772,5033709.83634,-75.64355895920,45.44010936200,2015-01-23,5:21:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-1243,BANK ST btwn BILLINGS TRANSIT & OHIO ST,369474.35565,5027709.01073,-75.67409551060,45.38633531820,2015-01-23,5:24:00 PM,01 - Clear,05 - Dusk,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
15-1244,GREENBANK RD @ HWY 417 IC129 RAMP57/IRIS ST,360531.30959,5023312.49318,-75.78878637270,45.34754434240,2015-01-23,5:39:00 PM,01 - Clear,00 - Unknown,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1245,SNAKE ISLAND RD btwn 5TH LINE RD & GREY'S CREEK RD,380355.45524,5008054.83490,-75.53815460930,45.20840802930,2015-01-23,5:52:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-1246,HERON RD @ HERON RD RAMP 26,368682.76322,5026711.42816,-75.68433235610,45.37743200540,2015-01-23,8:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-1247,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR,363419.68990,5021826.96893,-75.75210547350,45.33394225800,2015-01-23,6:11:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-1248,CARLING AVE/STATION RD @ MARCH RD,350906.65294,5022246.02567,-75.91170338560,45.33864679530,2015-01-23,6:32:00 PM,01 - Clear,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1249,ABBOTT ST    E btwn GRANITE RIDGE DR & TALLTREE CRES,351540.54647,5014483.29510,-75.90434762870,45.26875379800,2015-01-23,6:40:00 PM,01 - Clear,07 - Dark,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1250,SECOND LINE RD btwn GOWARD DR & KLONDIKE RD,348021.67847,5023259.00308,-75.94842386100,45.34794549760,2015-01-23,6:49:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
15-1251,CATHERINE ST @ KENT ST,367906.69356,5030188.81789,-75.69379560290,45.40879088680,2015-01-23,7:02:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-1252,ARLINGTON AVE btwn LYON ST N & KENT ST,367791.81183,5030209.47592,-75.69526046240,45.40898711010,2015-01-14,2:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-1253,TERRY FOX DR btwn PALLADIUM DR & MAPLE GROVE RD,351541.07848,5017881.33197,-75.90402077190,45.29933028220,2015-01-23,8:29:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
15-1254,LORRY GREENBERG DR @ PIKE ST,373115.81896,5025400.76683,-75.62791787710,45.36522099800,2015-01-22,3:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1255,PRESTONE DR btwn CENTRUM BLVD & ST. JOSEPH BLVD,382308.44710,5038291.24256,-75.50855832780,45.48024315460,2015-01-23,9:05:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-1256,BRONSON AVE @ GLADSTONE AVE,367133.70170,5030081.08207,-75.70368343170,45.40789078230,2015-01-23,9:10:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-1257,EDGE HILL PL btwn ANOKA ST & HERON RD,370251.32148,5026871.13578,-75.66428564340,45.37872423180,2015-01-23,12:00:00 AM,01 - Clear,00 - Unknown,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1258,LUCILLE WAY btwn MARKWICK CRES & MARKWICK CRES,385830.54368,5036810.42750,-75.46375725090,45.46652036650,2015-01-23,9:00:00 PM,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1259,YORK ST btwn WILLIAM ST & DALHOUSIE ST,368003.29025,5032362.67751,-75.69228283760,45.42834183870,2015-01-23,10:57:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-1260,CAMPEAU DR @ KANATA AVE,350594.86710,5019403.38988,-75.91594431700,45.31308849080,2015-01-23,11:13:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1261,STRATHCONA AVE btwn BANK ST & O'CONNOR ST,368163.73842,5030042.03467,-75.69053098320,45.40744695440,2015-01-24,12:38:00 AM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
15-1262,NIXON DR btwn DALMENY RD & GABERT RD,375665.01909,4997530.42942,-75.59935105540,45.11419818390,2015-01-24,6:42:00 AM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
15-1263,BAY ST @ SOMERSET ST,367244.25051,5030645.08604,-75.70219985640,45.41295566790,2015-01-24,10:24:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-1264,POOLER AVE btwn DESCHENES ST & END,361389.68412,5026688.70158,-75.77744649930,45.37785451810,2015-01-24,11:45:00 AM,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1265,NAUGHTON ST @ PRINCE ALBERT ST,371340.75804,5031997.06083,-75.64968510390,45.42474262850,2015-01-24,12:21:00 PM,01 - Clear,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-1266,NOTRE DAME ST btwn ST. JEAN ST & BELCOURT BLVD,381194.16498,5037143.72624,-75.52298789520,45.47004157620,2015-01-24,12:48:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
15-1267,REGIONAL ROAD 174 btwn OR174 IC112 RAMP61 & TRANSIT,375299.50602,5033226.27711,-75.59892696300,45.43541464360,2015-01-24,12:53:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-1268,STAFFORD RD btwn BEXLEY PL & RICHMOND RD,358092.35463,5021191.99057,-75.82013716030,45.32865350000,2015-01-24,1:55:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-1269,EAGLE LANE btwn BEAVER RDG & MEADOWLANDS DR E,365255.12754,5024458.19030,-75.72836869280,45.35746189630,2015-01-24,12:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-1270,INNES RD @ PORTOBELLO BLVD,385632.73356,5036891.10582,-75.46627322190,45.46726914980,2015-01-22,8:15:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
15-1271,AVIATION PKWY @ MONTREAL RD,372147.68046,5034108.10087,-75.63908594410,45.44365953470,2015-01-24,3:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-1272,PINECREST RD @ BASELINE RD,360782.68580,5022693.05512,-75.78564879860,45.34195063130,2015-01-24,3:28:00 PM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,05 - Turning movement,0
15-1273,CARLING AVE @ HOLLAND AVE,365416.69870,5028038.06487,-75.72586727320,45.38965898820,2015-01-24,5:32:00 PM,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-1274,OSGOODE MAIN ST btwn CORBET ST & OLD GEORGE ST,374629.66703,5000742.81649,-75.61205973360,45.14320605900,2015-01-24,6:00:00 PM,03 - Snow,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
