"date_time","year","month","day","time","temp_c","temp_flag","dew_point_temp_c","dew_point_temp_flag","rel_hum_percent","rel_hum_flag","wind_dir_10s_deg","wind_dir_flag","wind_spd_km_h","wind_spd_flag","visibility_km","visibility_flag","stn_press_kpa","stn_press_flag","hmdx","hmdx_flag","wind_chill","wind_chill_flag","weather","station_name","province"
"2010-03-20 20:00","2010","03","20","20:00","-1.5","","-11.5","","46","","26","","11","","","","97.63","","","","-5","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-20 21:00","2010","03","20","21:00","-2.4","","-11.1","","51","","","","0","","","","97.57","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-20 22:00","2010","03","20","22:00","-1.5","","-10.4","","51","","","","0","","","","97.54","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-20 23:00","2010","03","20","23:00","-1.9","","-10.2","","53","","","","0","","","","97.50","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 00:00","2010","03","21","00:00","-2.7","","-10.5","","55","","22","","2","","","","97.45","","","","-3","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 01:00","2010","03","21","01:00","-3.0","","-9.8","","59","","23","","2","","","","97.41","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 02:00","2010","03","21","02:00","-3.0","","-9.0","","63","","23","","11","","","","97.35","","","","-7","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 03:00","2010","03","21","03:00","-3.1","","-8.5","","66","","22","","6","","","","97.31","","","","-6","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 04:00","2010","03","21","04:00","-2.4","","-7.2","","70","","25","","13","","","","97.27","","","","-7","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 05:00","2010","03","21","05:00","-2.2","","-7.1","","69","","24","","11","","","","97.20","","","","-6","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 06:00","2010","03","21","06:00","-2.1","","-6.7","","71","","24","","11","","","","97.15","","","","-6","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 07:00","2010","03","21","07:00","-2.3","","-5.8","","77","","25","","13","","","","97.19","","","","-7","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 08:00","2010","03","21","08:00","-2.6","","-4.7","","85","","26","","11","","","","97.23","","","","-7","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 09:00","2010","03","21","09:00","-1.9","","-4.4","","83","","","","0","","","","97.25","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 10:00","2010","03","21","10:00","-0.9","","-3.5","","82","","","","0","","","","97.30","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 11:00","2010","03","21","11:00","-0.2","","-4.2","","74","","","","0","","","","97.38","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 12:00","2010","03","21","12:00","-0.9","","-4.7","","75","","","","0","","","","97.45","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 13:00","2010","03","21","13:00","0.0","","-6.1","","63","","34","","13","","","","97.56","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 14:00","2010","03","21","14:00","0.1","","-7.3","","57","","33","","11","","","","97.62","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 15:00","2010","03","21","15:00","0.4","","-8.8","","50","","34","","11","","","","97.65","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 16:00","2010","03","21","16:00","0.7","","-10.3","","44","","33","","13","","","","97.69","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 17:00","2010","03","21","17:00","0.7","","-10.3","","44","","36","","9","","","","97.72","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 18:00","2010","03","21","18:00","0.1","","-11.7","","41","","33","","7","","","","97.75","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 19:00","2010","03","21","19:00","-1.5","","-11.8","","45","","34","","4","","","","97.79","","","","-3","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 20:00","2010","03","21","20:00","-4.4","","-10.2","","64","","","","0","","","","97.82","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 21:00","2010","03","21","21:00","-6.6","","-10.4","","74","","","","0","","","","97.85","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 22:00","2010","03","21","22:00","-7.7","","-10.5","","80","","","","0","","","","97.87","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-21 23:00","2010","03","21","23:00","-9.4","","-10.7","","90","","","","0","","","","97.89","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 00:00","2010","03","22","00:00","","","","","","","","","","","","","","","","","","","","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 01:00","2010","03","22","01:00","-10.6","","-11.4","","94","","","","0","","","","97.89","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 02:00","2010","03","22","02:00","-10.5","","-11.3","","94","","","","0","","","","97.89","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 03:00","2010","03","22","03:00","-10.7","","-11.6","","93","","","","0","","","","97.90","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 04:00","2010","03","22","04:00","-10.1","","-11.2","","92","","","","0","","","","97.86","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 05:00","2010","03","22","05:00","-10.0","","-11.2","","91","","","","0","","","","97.87","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 06:00","2010","03","22","06:00","-9.9","","-11.1","","91","","","","0","","","","97.88","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 07:00","2010","03","22","07:00","-8.9","","-10.2","","90","","","","0","","","","97.90","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 08:00","2010","03","22","08:00","","","","","","","","","","","","","","","","","","","","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 09:00","2010","03","22","09:00","-5.1","","-7.6","","83","","","","0","","","","97.86","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 10:00","2010","03","22","10:00","-3.4","","-6.3","","80","","","","0","","","","97.87","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 11:00","2010","03","22","11:00","-1.8","","-4.3","","83","","","","0","","","","97.85","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 12:00","2010","03","22","12:00","-0.6","","-3.9","","78","","12","","2","","","","97.76","","","","-1","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 13:00","2010","03","22","13:00","1.5","","-3.2","","71","","14","","15","","","","97.71","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 14:00","2010","03","22","14:00","2.5","","-2.9","","67","","15","","17","","","","97.62","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 15:00","2010","03","22","15:00","3.6","","-2.7","","63","","14","","19","","","","97.54","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 16:00","2010","03","22","16:00","4.6","","-3.0","","58","","14","","19","","","","97.48","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 17:00","2010","03","22","17:00","3.6","","-3.2","","61","","15","","20","","","","97.44","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 18:00","2010","03","22","18:00","2.4","","-3.1","","67","","15","","20","","","","97.40","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 19:00","2010","03","22","19:00","2.1","","-3.1","","68","","15","","19","","","","97.38","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 20:00","2010","03","22","20:00","","","","","","","","","","","","","","","","","","","","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 21:00","2010","03","22","21:00","1.6","","-4.6","","63","","16","","17","","","","97.43","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 22:00","2010","03","22","22:00","1.2","","-5.2","","62","","17","","11","","","","97.44","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-22 23:00","2010","03","22","23:00","0.9","","-5.4","","63","","15","","9","","","","97.40","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 00:00","2010","03","23","00:00","0.6","","-5.5","","64","","14","","4","","","","97.38","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 01:00","2010","03","23","01:00","0.7","","-5.3","","64","","16","","6","","","","97.37","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 02:00","2010","03","23","02:00","0.3","","-4.5","","70","","","","0","","","","97.39","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 03:00","2010","03","23","03:00","0.6","","-5.3","","65","","","","0","","","","97.37","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 04:00","2010","03","23","04:00","-0.1","","-3.2","","80","","","","0","","","","97.32","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 05:00","2010","03","23","05:00","-0.8","","-1.9","","92","","","","0","","","","97.31","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 06:00","2010","03","23","06:00","-0.9","","-1.6","","95","","","","0","","","","97.31","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 07:00","2010","03","23","07:00","-0.7","","-2.1","","90","","","","0","","","","97.26","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 08:00","2010","03","23","08:00","-0.3","","-2.7","","84","","","","0","","","","97.23","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 09:00","2010","03","23","09:00","0.6","","-3.0","","77","","","","0","","","","97.21","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 10:00","2010","03","23","10:00","2.0","","-3.7","","66","","","","0","","","","97.22","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 11:00","2010","03","23","11:00","4.2","","-3.1","","59","","25","","4","","","","97.22","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 12:00","2010","03","23","12:00","6.2","","-0.9","","60","","26","","9","","","","97.23","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 13:00","2010","03","23","13:00","7.8","","-0.1","","57","","30","","11","","","","97.23","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 14:00","2010","03","23","14:00","6.3","","0.1","","64","","33","","7","","","","97.27","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 15:00","2010","03","23","15:00","6.5","","-0.8","","60","","33","","11","","","","97.29","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 16:00","2010","03","23","16:00","6.2","","-3.1","","51","","33","","13","","","","97.37","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 17:00","2010","03","23","17:00","5.7","","-3.3","","52","","33","","11","","","","97.45","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 18:00","2010","03","23","18:00","4.0","","-4.3","","55","","34","","11","","","","97.53","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 19:00","2010","03","23","19:00","2.0","","-4.9","","60","","35","","6","","","","97.62","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 20:00","2010","03","23","20:00","0.1","","-4.9","","69","","36","","7","","","","97.73","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 21:00","2010","03","23","21:00","-1.7","","-5.7","","74","","1","","6","","","","97.81","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 22:00","2010","03","23","22:00","-2.6","","-7.7","","68","","36","","7","","","","97.90","","","","-5","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-23 23:00","2010","03","23","23:00","-3.5","","-8.0","","71","","35","","6","","","","97.94","","","","-6","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 00:00","2010","03","24","00:00","-4.4","","-9.2","","69","","","","0","","","","97.96","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 01:00","2010","03","24","01:00","-5.9","","-9.5","","76","","","","0","","","","97.99","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 02:00","2010","03","24","02:00","-7.7","","-9.7","","86","","","","0","","","","98.00","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 03:00","2010","03","24","03:00","-9.4","","-10.2","","94","","","","0","","","","97.99","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 04:00","2010","03","24","04:00","-9.3","","-10.0","","95","","","","0","","","","97.97","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 05:00","2010","03","24","05:00","-9.3","","-10.2","","93","","","","0","","","","97.96","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 06:00","2010","03","24","06:00","-8.0","","-8.7","","95","","","","0","","","","97.95","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 07:00","2010","03","24","07:00","-7.8","","-8.7","","93","","","","0","","","","97.93","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 08:00","2010","03","24","08:00","-6.1","","-7.9","","87","","","","0","","","","97.90","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 09:00","2010","03","24","09:00","-3.8","","-7.6","","75","","19","","7","","","","97.82","","","","-7","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 10:00","2010","03","24","10:00","-2.2","","-9.0","","60","","","","0","","","","97.71","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 11:00","2010","03","24","11:00","-1.1","","-8.6","","57","","","","0","","","","97.59","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 12:00","2010","03","24","12:00","0.4","","-8.5","","51","","","","0","","","","97.43","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 13:00","2010","03","24","13:00","0.6","","-8.5","","50","","","","0","","","","97.33","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 14:00","2010","03","24","14:00","-0.2","","-6.4","","63","","","","0","","","","97.23","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 15:00","2010","03","24","15:00","-0.9","","-4.4","","77","","","","0","","","","97.07","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 16:00","2010","03","24","16:00","-1.9","","-2.8","","94","","","","0","","","","97.02","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 17:00","2010","03","24","17:00","-1.9","","-2.8","","94","","","","0","","","","96.93","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 18:00","2010","03","24","18:00","-2.7","","-3.5","","94","","","","0","","","","96.91","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 19:00","2010","03","24","19:00","-4.1","","-6.6","","83","","29","","15","","","","97.01","","","","-9","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 20:00","2010","03","24","20:00","","","","","","","","","","","","","","","","","","","","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 21:00","2010","03","24","21:00","-12.2","","-17.9","","62","","31","","30","","","","97.52","","","","-22","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 22:00","2010","03","24","22:00","-14.3","","-20.9","","57","","32","","7","","","","97.69","","","","-19","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-24 23:00","2010","03","24","23:00","-15.3","","-22.7","","53","","31","","26","","","","97.74","","","","-26","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 00:00","2010","03","25","00:00","-16.1","","-22.0","","60","","31","","30","","","","97.80","","","","-27","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 01:00","2010","03","25","01:00","-17.3","","-24.5","","53","","31","","28","","","","97.87","","","","-29","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 02:00","2010","03","25","02:00","-18.3","","-24.9","","56","","31","","26","","","","97.95","","","","-30","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 03:00","2010","03","25","03:00","-19.0","","-24.7","","61","","","","0","","","","98.03","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 04:00","2010","03","25","04:00","-19.7","","-25.2","","62","","","","0","","","","98.14","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 05:00","2010","03","25","05:00","-20.2","","-25.3","","64","","","","0","","","","98.23","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 06:00","2010","03","25","06:00","-20.8","","-25.5","","66","","","","0","","","","98.32","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 07:00","2010","03","25","07:00","-21.5","","-25.7","","69","","","","0","","","","98.42","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 08:00","2010","03","25","08:00","-20.9","","-25.8","","65","","","","0","","","","98.50","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 09:00","2010","03","25","09:00","-19.9","","-25.9","","59","","32","","2","","","","98.54","","","","-22","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 10:00","2010","03","25","10:00","-18.8","","-26.0","","53","","31","","2","","","","98.57","","","","-20","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 11:00","2010","03","25","11:00","-17.8","","-26.1","","48","","","","0","","","","98.54","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 12:00","2010","03","25","12:00","-16.0","","-25.4","","44","","","","0","","","","98.48","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 13:00","2010","03","25","13:00","-14.7","","-23.9","","45","","29","","17","","","","98.41","","","","-23","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 14:00","2010","03","25","14:00","","","","","","","","","","","","","","","","","","","","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 15:00","2010","03","25","15:00","-12.6","","-22.9","","42","","28","","17","","","","98.31","","","","-20","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 16:00","2010","03","25","16:00","-11.8","","-22.2","","42","","29","","19","","","","98.27","","","","-20","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 17:00","2010","03","25","17:00","-11.6","","-23.4","","37","","30","","19","","","","98.23","","","","-20","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 18:00","2010","03","25","18:00","-11.4","","-23.0","","38","","30","","11","","","","98.22","","","","-17","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 19:00","2010","03","25","19:00","-12.8","","-23.3","","41","","33","","6","","","","98.21","","","","-17","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 20:00","2010","03","25","20:00","-16.4","","-22.2","","61","","31","","2","","","","98.18","","","","-18","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 21:00","2010","03","25","21:00","-19.6","","-23.1","","74","","","","0","","","","98.16","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 22:00","2010","03","25","22:00","-21.0","","-23.7","","79","","","","0","","","","98.15","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-25 23:00","2010","03","25","23:00","-22.4","","-24.5","","83","","","","0","","","","98.14","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-26 00:00","2010","03","26","00:00","-23.0","","-24.9","","84","","","","0","","","","98.13","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-26 01:00","2010","03","26","01:00","-22.9","","-24.9","","84","","","","0","","","","98.10","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-26 02:00","2010","03","26","02:00","-23.5","","-25.6","","83","","","","0","","","","98.11","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-26 03:00","2010","03","26","03:00","-23.5","","-25.6","","83","","","","0","","","","98.10","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
